Tank,date_time2,Date,Time,Status,day,month,Cohort,Zub_temp,Target.temp,meanTemp,Day
3,2022-05-29 16:00:00,2022-05-29,16:00:00,Symb,29,May,HD,24.978052233333333,25,25.17,13
3,2022-05-29 17:00:00,2022-05-29,17:00:00,Apo,29,May,HD,25.083002266666668,25,25.17,13
3,2022-05-29 17:00:00,2022-05-29,17:00:00,Symb,29,May,HD,24.978835566666667,25,25.17,13
3,2022-05-29 18:00:00,2022-05-29,18:00:00,Apo,29,May,HD,24.940777266666668,25,25.17,13
3,2022-05-29 18:00:00,2022-05-29,18:00:00,Symb,29,May,HD,24.836610566666668,25,25.17,13
3,2022-05-29 19:00:00,2022-05-29,19:00:00,Apo,29,May,HD,24.9562356,25,25.17,13
3,2022-05-29 19:00:00,2022-05-29,19:00:00,Symb,29,May,HD,24.8520689,25,25.17,13
3,2022-05-29 20:00:00,2022-05-29,20:00:00,Apo,29,May,HD,25.0196356,25,25.17,13
3,2022-05-29 20:00:00,2022-05-29,20:00:00,Symb,29,May,HD,24.9154689,25,25.17,13
3,2022-05-29 21:00:00,2022-05-29,21:00:00,Apo,29,May,HD,25.008210599999998,25,25.17,13
3,2022-05-29 21:00:00,2022-05-29,21:00:00,Symb,29,May,HD,24.904043899999998,25,25.17,13
3,2022-05-29 22:00:00,2022-05-29,22:00:00,Apo,29,May,HD,24.9432356,25,25.17,13
3,2022-05-29 22:00:00,2022-05-29,22:00:00,Symb,29,May,HD,24.8390689,25,25.17,13
3,2022-05-29 23:00:00,2022-05-29,23:00:00,Apo,29,May,HD,24.98145226666667,25,25.17,13
3,2022-05-29 23:00:00,2022-05-29,23:00:00,Symb,29,May,HD,24.877285566666668,25,25.17,13
3,2022-05-30 00:00:00,2022-05-30,00:00:00,Apo,30,May,HD,25.030977266666667,25,25.17,14
3,2022-05-30 00:00:00,2022-05-30,00:00:00,Symb,30,May,HD,24.926810566666667,25,25.17,14
3,2022-05-30 01:00:00,2022-05-30,01:00:00,Apo,30,May,HD,24.9326606,25,25.17,14
3,2022-05-30 01:00:00,2022-05-30,01:00:00,Symb,30,May,HD,24.828493899999998,25,25.17,14
3,2022-05-30 02:00:00,2022-05-30,02:00:00,Apo,30,May,HD,24.981427266666667,25,25.17,14
3,2022-05-30 02:00:00,2022-05-30,02:00:00,Symb,30,May,HD,24.877260566666667,25,25.17,14
3,2022-05-30 03:00:00,2022-05-30,03:00:00,Apo,30,May,HD,25.0447856,25,25.17,14
3,2022-05-30 03:00:00,2022-05-30,03:00:00,Symb,30,May,HD,24.9406189,25,25.17,14
3,2022-05-30 04:00:00,2022-05-30,04:00:00,Apo,30,May,HD,24.979802266666667,25,25.17,14
3,2022-05-30 04:00:00,2022-05-30,04:00:00,Symb,30,May,HD,24.875635566666666,25,25.17,14
3,2022-05-30 05:00:00,2022-05-30,05:00:00,Apo,30,May,HD,24.9334856,25,25.17,14
3,2022-05-30 05:00:00,2022-05-30,05:00:00,Symb,30,May,HD,24.8293189,25,25.17,14
3,2022-05-30 06:00:00,2022-05-30,06:00:00,Apo,30,May,HD,25.1756856,25,25.17,14
3,2022-05-30 06:00:00,2022-05-30,06:00:00,Symb,30,May,HD,25.0715189,25,25.17,14
3,2022-05-30 07:00:00,2022-05-30,07:00:00,Apo,30,May,HD,24.970093933333334,25,25.17,14
3,2022-05-30 07:00:00,2022-05-30,07:00:00,Symb,30,May,HD,24.865927233333334,25,25.17,14
3,2022-05-30 08:00:00,2022-05-30,08:00:00,Apo,30,May,HD,25.091093933333333,25,25.17,14
3,2022-05-30 08:00:00,2022-05-30,08:00:00,Symb,30,May,HD,24.986927233333333,25,25.17,14
3,2022-05-30 09:00:00,2022-05-30,09:00:00,Apo,30,May,HD,25.037535600000002,25,25.17,14
3,2022-05-30 09:00:00,2022-05-30,09:00:00,Symb,30,May,HD,24.9333689,25,25.17,14
3,2022-05-30 10:00:00,2022-05-30,10:00:00,Apo,30,May,HD,25.0221606,25,25.17,14
3,2022-05-30 10:00:00,2022-05-30,10:00:00,Symb,30,May,HD,24.9179939,25,25.17,14
3,2022-05-30 11:00:00,2022-05-30,11:00:00,Apo,30,May,HD,25.1032606,25,25.17,14
3,2022-05-30 11:00:00,2022-05-30,11:00:00,Symb,30,May,HD,24.9990939,25,25.17,14
3,2022-05-30 12:00:00,2022-05-30,12:00:00,Apo,30,May,HD,25.021302266666666,25,25.17,14
3,2022-05-30 12:00:00,2022-05-30,12:00:00,Symb,30,May,HD,24.917135566666666,25,25.17,14
3,2022-05-30 13:00:00,2022-05-30,13:00:00,Apo,30,May,HD,25.088627266666666,25,25.17,14
3,2022-05-30 13:00:00,2022-05-30,13:00:00,Symb,30,May,HD,24.984460566666666,25,25.17,14
3,2022-05-30 14:00:00,2022-05-30,14:00:00,Apo,30,May,HD,24.966102266666667,25,25.17,14
3,2022-05-30 14:00:00,2022-05-30,14:00:00,Symb,30,May,HD,24.861935566666666,25,25.17,14
3,2022-05-30 15:00:00,2022-05-30,15:00:00,Apo,30,May,HD,25.1284606,25,25.17,14
3,2022-05-30 15:00:00,2022-05-30,15:00:00,Symb,30,May,HD,25.0242939,25,25.17,14
3,2022-05-30 16:00:00,2022-05-30,16:00:00,Apo,30,May,HD,24.933577266666667,25,25.17,14
3,2022-05-30 16:00:00,2022-05-30,16:00:00,Symb,30,May,HD,24.829410566666667,25,25.17,14
3,2022-05-30 17:00:00,2022-05-30,17:00:00,Apo,30,May,HD,25.153677266666666,25,25.17,14
3,2022-05-30 17:00:00,2022-05-30,17:00:00,Symb,30,May,HD,25.049510566666665,25,25.17,14
3,2022-05-30 18:00:00,2022-05-30,18:00:00,Apo,30,May,HD,24.908293933333333,25,25.17,14
3,2022-05-30 18:00:00,2022-05-30,18:00:00,Symb,30,May,HD,24.804127233333332,25,25.17,14
3,2022-05-30 19:00:00,2022-05-30,19:00:00,Apo,30,May,HD,25.015593933333335,25,25.17,14
3,2022-05-30 19:00:00,2022-05-30,19:00:00,Symb,30,May,HD,24.911427233333335,25,25.17,14
3,2022-05-30 20:00:00,2022-05-30,20:00:00,Apo,30,May,HD,25.0228606,25,25.17,14
3,2022-05-30 20:00:00,2022-05-30,20:00:00,Symb,30,May,HD,24.9186939,25,25.17,14
3,2022-05-30 21:00:00,2022-05-30,21:00:00,Apo,30,May,HD,24.8960606,25,25.17,14
3,2022-05-30 21:00:00,2022-05-30,21:00:00,Symb,30,May,HD,24.791893899999998,25,25.17,14
3,2022-05-30 22:00:00,2022-05-30,22:00:00,Apo,30,May,HD,25.086202266666668,25,25.17,14
3,2022-05-30 22:00:00,2022-05-30,22:00:00,Symb,30,May,HD,24.982035566666667,25,25.17,14
3,2022-05-30 23:00:00,2022-05-30,23:00:00,Apo,30,May,HD,24.871743933333335,25,25.17,14
3,2022-05-30 23:00:00,2022-05-30,23:00:00,Symb,30,May,HD,24.767577233333334,25,25.17,14
3,2022-05-31 00:00:00,2022-05-31,00:00:00,Apo,31,May,HD,25.078943933333335,25,25.17,15
3,2022-05-31 00:00:00,2022-05-31,00:00:00,Symb,31,May,HD,24.974777233333334,25,25.17,15
3,2022-05-31 01:00:00,2022-05-31,01:00:00,Apo,31,May,HD,24.914777266666665,25,25.17,15
3,2022-05-31 01:00:00,2022-05-31,01:00:00,Symb,31,May,HD,24.810610566666664,25,25.17,15
3,2022-05-31 02:00:00,2022-05-31,02:00:00,Apo,31,May,HD,25.028627266666668,25,25.17,15
3,2022-05-31 02:00:00,2022-05-31,02:00:00,Symb,31,May,HD,24.924460566666667,25,25.17,15
3,2022-05-31 03:00:00,2022-05-31,03:00:00,Apo,31,May,HD,24.960993933333334,25,25.17,15
3,2022-05-31 03:00:00,2022-05-31,03:00:00,Symb,31,May,HD,24.856827233333334,25,25.17,15
3,2022-05-31 04:00:00,2022-05-31,04:00:00,Apo,31,May,HD,24.990443933333335,25,25.17,15
3,2022-05-31 04:00:00,2022-05-31,04:00:00,Symb,31,May,HD,24.886277233333335,25,25.17,15
3,2022-05-31 05:00:00,2022-05-31,05:00:00,Apo,31,May,HD,24.991902266666667,25,25.17,15
3,2022-05-31 05:00:00,2022-05-31,05:00:00,Symb,31,May,HD,24.887735566666667,25,25.17,15
3,2022-05-31 06:00:00,2022-05-31,06:00:00,Apo,31,May,HD,25.0716606,25,25.17,15
3,2022-05-31 06:00:00,2022-05-31,06:00:00,Symb,31,May,HD,24.9674939,25,25.17,15
3,2022-05-31 07:00:00,2022-05-31,07:00:00,Apo,31,May,HD,24.91082726666667,25,25.17,15
3,2022-05-31 07:00:00,2022-05-31,07:00:00,Symb,31,May,HD,24.806660566666668,25,25.17,15
3,2022-05-31 08:00:00,2022-05-31,08:00:00,Apo,31,May,HD,25.154502266666668,25,25.17,15
3,2022-05-31 08:00:00,2022-05-31,08:00:00,Symb,31,May,HD,25.050335566666668,25,25.17,15
3,2022-05-31 09:00:00,2022-05-31,09:00:00,Apo,31,May,HD,25.062685600000002,25,25.17,15
3,2022-05-31 09:00:00,2022-05-31,09:00:00,Symb,31,May,HD,24.9585189,25,25.17,15
3,2022-05-31 10:00:00,2022-05-31,10:00:00,Apo,31,May,HD,24.912627266666668,25,25.17,15
3,2022-05-31 10:00:00,2022-05-31,10:00:00,Symb,31,May,HD,24.808460566666668,25,25.17,15
3,2022-05-31 11:00:00,2022-05-31,11:00:00,Apo,31,May,HD,25.199993933333335,25,25.17,15
3,2022-05-31 11:00:00,2022-05-31,11:00:00,Symb,31,May,HD,25.095827233333335,25,25.17,15
3,2022-05-31 12:00:00,2022-05-31,12:00:00,Apo,31,May,HD,25.040793933333333,25,25.17,15
3,2022-05-31 12:00:00,2022-05-31,12:00:00,Symb,31,May,HD,24.936627233333333,25,25.17,15
3,2022-05-31 13:00:00,2022-05-31,13:00:00,Apo,31,May,HD,25.070127266666667,25,25.17,15
3,2022-05-31 13:00:00,2022-05-31,13:00:00,Symb,31,May,HD,24.965960566666666,25,25.17,15
3,2022-05-31 14:00:00,2022-05-31,14:00:00,Apo,31,May,HD,25.0351106,25,25.17,15
3,2022-05-31 14:00:00,2022-05-31,14:00:00,Symb,31,May,HD,24.9309439,25,25.17,15
3,2022-05-31 15:00:00,2022-05-31,15:00:00,Apo,31,May,HD,25.114743933333333,25,25.17,15
3,2022-05-31 15:00:00,2022-05-31,15:00:00,Symb,31,May,HD,25.010577233333333,25,25.17,15
3,2022-05-31 16:00:00,2022-05-31,16:00:00,Apo,31,May,HD,25.142310600000002,25,25.17,15
3,2022-05-31 16:00:00,2022-05-31,16:00:00,Symb,31,May,HD,25.0381439,25,25.17,15
3,2022-05-31 17:00:00,2022-05-31,17:00:00,Apo,31,May,HD,25.0879606,25,25.17,15
3,2022-05-31 17:00:00,2022-05-31,17:00:00,Symb,31,May,HD,24.9837939,25,25.17,15
3,2022-05-31 18:00:00,2022-05-31,18:00:00,Apo,31,May,HD,24.930268933333334,25,25.17,15
3,2022-05-31 18:00:00,2022-05-31,18:00:00,Symb,31,May,HD,24.826102233333334,25,25.17,15
3,2022-05-31 19:00:00,2022-05-31,19:00:00,Apo,31,May,HD,24.956218933333332,25,25.17,15
3,2022-05-31 19:00:00,2022-05-31,19:00:00,Symb,31,May,HD,24.852052233333332,25,25.17,15
3,2022-05-31 20:00:00,2022-05-31,20:00:00,Apo,31,May,HD,24.9692856,25,25.17,15
3,2022-05-31 20:00:00,2022-05-31,20:00:00,Symb,31,May,HD,24.8651189,25,25.17,15
3,2022-05-31 21:00:00,2022-05-31,21:00:00,Apo,31,May,HD,24.9903856,25,25.17,15
3,2022-05-31 21:00:00,2022-05-31,21:00:00,Symb,31,May,HD,24.8862189,25,25.17,15
3,2022-05-31 22:00:00,2022-05-31,22:00:00,Apo,31,May,HD,25.012352266666667,25,25.17,15
3,2022-05-31 22:00:00,2022-05-31,22:00:00,Symb,31,May,HD,24.908185566666667,25,25.17,15
3,2022-05-31 23:00:00,2022-05-31,23:00:00,Apo,31,May,HD,24.985477266666667,25,25.17,15
3,2022-05-31 23:00:00,2022-05-31,23:00:00,Symb,31,May,HD,24.881310566666667,25,25.17,15
1,2022-05-17 00:00:00,2022-05-17,00:00:00,Apo,17,May,HD,25.065152666666666,27,27,1
1,2022-05-17 00:00:00,2022-05-17,00:00:00,Symb,17,May,HD,25.169319666666667,27,27,1
1,2022-05-17 01:00:00,2022-05-17,01:00:00,Apo,17,May,HD,24.929744333333332,27,27,1
1,2022-05-17 01:00:00,2022-05-17,01:00:00,Symb,17,May,HD,25.033911333333332,27,27,1
1,2022-05-17 02:00:00,2022-05-17,02:00:00,Apo,17,May,HD,25.09154433333333,27,27,1
1,2022-05-17 02:00:00,2022-05-17,02:00:00,Symb,17,May,HD,25.195711333333332,27,27,1
1,2022-05-17 03:00:00,2022-05-17,03:00:00,Apo,17,May,HD,25.107619333333332,27,27,1
1,2022-05-17 03:00:00,2022-05-17,03:00:00,Symb,17,May,HD,25.211786333333333,27,27,1
1,2022-05-17 04:00:00,2022-05-17,04:00:00,Apo,17,May,HD,24.969619333333334,27,27,1
1,2022-05-17 04:00:00,2022-05-17,04:00:00,Symb,17,May,HD,25.073786333333334,27,27,1
1,2022-05-17 05:00:00,2022-05-17,05:00:00,Apo,17,May,HD,25.045086,27,27,1
1,2022-05-17 05:00:00,2022-05-17,05:00:00,Symb,17,May,HD,25.149253,27,27,1
1,2022-05-17 06:00:00,2022-05-17,06:00:00,Apo,17,May,HD,25.235836,27,27,1
1,2022-05-17 06:00:00,2022-05-17,06:00:00,Symb,17,May,HD,25.340003,27,27,1
1,2022-05-17 07:00:00,2022-05-17,07:00:00,Apo,17,May,HD,25.226036,27,27,1
1,2022-05-17 07:00:00,2022-05-17,07:00:00,Symb,17,May,HD,25.330203,27,27,1
1,2022-05-17 08:00:00,2022-05-17,08:00:00,Apo,17,May,HD,25.102719333333333,27,27,1
1,2022-05-17 08:00:00,2022-05-17,08:00:00,Symb,17,May,HD,25.206886333333333,27,27,1
1,2022-05-17 09:00:00,2022-05-17,09:00:00,Apo,17,May,HD,25.043919333333335,27,27,1
1,2022-05-17 09:00:00,2022-05-17,09:00:00,Symb,17,May,HD,25.148086333333335,27,27,1
1,2022-05-17 10:00:00,2022-05-17,10:00:00,Apo,17,May,HD,25.869594333333332,27,27,1
1,2022-05-17 10:00:00,2022-05-17,10:00:00,Symb,17,May,HD,25.973761333333332,27,27,1
1,2022-05-17 11:00:00,2022-05-17,11:00:00,Apo,17,May,HD,26.077902666666667,27,27,1
1,2022-05-17 11:00:00,2022-05-17,11:00:00,Symb,17,May,HD,26.182069666666667,27,27,1
1,2022-05-17 12:00:00,2022-05-17,12:00:00,Apo,17,May,HD,26.096786,27,27,1
1,2022-05-17 12:00:00,2022-05-17,12:00:00,Symb,17,May,HD,26.200953,27,27,1
1,2022-05-17 13:00:00,2022-05-17,13:00:00,Apo,17,May,HD,26.007352666666666,27,27,1
1,2022-05-17 13:00:00,2022-05-17,13:00:00,Symb,17,May,HD,26.111519666666666,27,27,1
1,2022-05-17 14:00:00,2022-05-17,14:00:00,Apo,17,May,HD,26.123869333333335,27,27,1
1,2022-05-17 14:00:00,2022-05-17,14:00:00,Symb,17,May,HD,26.228036333333332,27,27,1
1,2022-05-17 15:00:00,2022-05-17,15:00:00,Apo,17,May,HD,26.047511,27,27,1
1,2022-05-17 15:00:00,2022-05-17,15:00:00,Symb,17,May,HD,26.151678,27,27,1
1,2022-05-17 16:00:00,2022-05-17,16:00:00,Apo,17,May,HD,26.026219333333334,27,27,1
1,2022-05-17 16:00:00,2022-05-17,16:00:00,Symb,17,May,HD,26.130386333333334,27,27,1
1,2022-05-17 17:00:00,2022-05-17,17:00:00,Apo,17,May,HD,26.127086,27,27,1
1,2022-05-17 17:00:00,2022-05-17,17:00:00,Symb,17,May,HD,26.231253,27,27,1
1,2022-05-17 18:00:00,2022-05-17,18:00:00,Apo,17,May,HD,26.047511,27,27,1
1,2022-05-17 18:00:00,2022-05-17,18:00:00,Symb,17,May,HD,26.151678,27,27,1
1,2022-05-17 19:00:00,2022-05-17,19:00:00,Apo,17,May,HD,26.02617766666667,27,27,1
1,2022-05-17 19:00:00,2022-05-17,19:00:00,Symb,17,May,HD,26.130344666666666,27,27,1
1,2022-05-17 20:00:00,2022-05-17,20:00:00,Apo,17,May,HD,26.016302666666668,27,27,1
1,2022-05-17 20:00:00,2022-05-17,20:00:00,Symb,17,May,HD,26.12046966666667,27,27,1
1,2022-05-17 21:00:00,2022-05-17,21:00:00,Apo,17,May,HD,26.00977766666667,27,27,1
1,2022-05-17 21:00:00,2022-05-17,21:00:00,Symb,17,May,HD,26.11394466666667,27,27,1
1,2022-05-17 22:00:00,2022-05-17,22:00:00,Apo,17,May,HD,26.015502666666666,27,27,1
1,2022-05-17 22:00:00,2022-05-17,22:00:00,Symb,17,May,HD,26.119669666666667,27,27,1
1,2022-05-17 23:00:00,2022-05-17,23:00:00,Apo,17,May,HD,26.081986,27,27,1
1,2022-05-17 23:00:00,2022-05-17,23:00:00,Symb,17,May,HD,26.186153,27,27,1
1,2022-05-18 00:00:00,2022-05-18,00:00:00,Apo,18,May,HD,26.040961,27,27,2
1,2022-05-18 00:00:00,2022-05-18,00:00:00,Symb,18,May,HD,26.145128,27,27,2
1,2022-05-18 01:00:00,2022-05-18,01:00:00,Apo,18,May,HD,26.022052666666667,27,27,2
1,2022-05-18 01:00:00,2022-05-18,01:00:00,Symb,18,May,HD,26.126219666666668,27,27,2
1,2022-05-18 02:00:00,2022-05-18,02:00:00,Apo,18,May,HD,26.012236,27,27,2
1,2022-05-18 02:00:00,2022-05-18,02:00:00,Symb,18,May,HD,26.116403000000002,27,27,2
1,2022-05-18 03:00:00,2022-05-18,03:00:00,Apo,18,May,HD,26.012236,27,27,2
1,2022-05-18 03:00:00,2022-05-18,03:00:00,Symb,18,May,HD,26.116403000000002,27,27,2
1,2022-05-18 04:00:00,2022-05-18,04:00:00,Apo,18,May,HD,26.031094333333336,27,27,2
1,2022-05-18 04:00:00,2022-05-18,04:00:00,Symb,18,May,HD,26.135261333333332,27,27,2
1,2022-05-18 05:00:00,2022-05-18,05:00:00,Apo,18,May,HD,26.050794333333332,27,27,2
1,2022-05-18 05:00:00,2022-05-18,05:00:00,Symb,18,May,HD,26.154961333333333,27,27,2
1,2022-05-18 06:00:00,2022-05-18,06:00:00,Apo,18,May,HD,26.096744333333334,27,27,2
1,2022-05-18 06:00:00,2022-05-18,06:00:00,Symb,18,May,HD,26.200911333333334,27,27,2
1,2022-05-18 07:00:00,2022-05-18,07:00:00,Apo,18,May,HD,26.092661,27,27,2
1,2022-05-18 07:00:00,2022-05-18,07:00:00,Symb,18,May,HD,26.196828,27,27,2
1,2022-05-18 08:00:00,2022-05-18,08:00:00,Apo,18,May,HD,26.054061,27,27,2
1,2022-05-18 08:00:00,2022-05-18,08:00:00,Symb,18,May,HD,26.158228,27,27,2
1,2022-05-18 09:00:00,2022-05-18,09:00:00,Apo,18,May,HD,26.017152666666668,27,27,2
1,2022-05-18 09:00:00,2022-05-18,09:00:00,Symb,18,May,HD,26.12131966666667,27,27,2
1,2022-05-18 10:00:00,2022-05-18,10:00:00,Apo,18,May,HD,26.074602666666667,27,27,2
1,2022-05-18 10:00:00,2022-05-18,10:00:00,Symb,18,May,HD,26.178769666666668,27,27,2
1,2022-05-18 11:00:00,2022-05-18,11:00:00,Apo,18,May,HD,26.103302666666668,27,27,2
1,2022-05-18 11:00:00,2022-05-18,11:00:00,Symb,18,May,HD,26.207469666666668,27,27,2
1,2022-05-18 12:00:00,2022-05-18,12:00:00,Apo,18,May,HD,26.069677666666667,27,27,2
1,2022-05-18 12:00:00,2022-05-18,12:00:00,Symb,18,May,HD,26.173844666666668,27,27,2
1,2022-05-18 13:00:00,2022-05-18,13:00:00,Apo,18,May,HD,26.109119333333332,27,27,2
1,2022-05-18 13:00:00,2022-05-18,13:00:00,Symb,18,May,HD,26.213286333333333,27,27,2
1,2022-05-18 14:00:00,2022-05-18,14:00:00,Apo,18,May,HD,26.785119333333334,27,27,2
1,2022-05-18 14:00:00,2022-05-18,14:00:00,Symb,18,May,HD,26.889286333333335,27,27,2
1,2022-05-18 15:00:00,2022-05-18,15:00:00,Apo,18,May,HD,27.023019333333334,27,27,2
1,2022-05-18 15:00:00,2022-05-18,15:00:00,Symb,18,May,HD,27.127186333333334,27,27,2
1,2022-05-18 16:00:00,2022-05-18,16:00:00,Apo,18,May,HD,27.029636,27,27,2
1,2022-05-18 16:00:00,2022-05-18,16:00:00,Symb,18,May,HD,27.133803,27,27,2
1,2022-05-18 17:00:00,2022-05-18,17:00:00,Apo,18,May,HD,27.073486,27,27,2
1,2022-05-18 17:00:00,2022-05-18,17:00:00,Symb,18,May,HD,27.177653,27,27,2
1,2022-05-18 18:00:00,2022-05-18,18:00:00,Apo,18,May,HD,27.041235999999998,27,27,2
1,2022-05-18 18:00:00,2022-05-18,18:00:00,Symb,18,May,HD,27.145403,27,27,2
1,2022-05-18 19:00:00,2022-05-18,19:00:00,Apo,18,May,HD,27.02059433333333,27,27,2
1,2022-05-18 19:00:00,2022-05-18,19:00:00,Symb,18,May,HD,27.124761333333332,27,27,2
1,2022-05-18 20:00:00,2022-05-18,20:00:00,Apo,18,May,HD,27.011427666666666,27,27,2
1,2022-05-18 20:00:00,2022-05-18,20:00:00,Symb,18,May,HD,27.115594666666667,27,27,2
1,2022-05-18 21:00:00,2022-05-18,21:00:00,Apo,18,May,HD,27.010594333333334,27,27,2
1,2022-05-18 21:00:00,2022-05-18,21:00:00,Symb,18,May,HD,27.114761333333334,27,27,2
1,2022-05-18 22:00:00,2022-05-18,22:00:00,Apo,18,May,HD,26.968444333333334,27,27,2
1,2022-05-18 22:00:00,2022-05-18,22:00:00,Symb,18,May,HD,27.072611333333334,27,27,2
1,2022-05-18 23:00:00,2022-05-18,23:00:00,Apo,18,May,HD,26.994877666666667,27,27,2
1,2022-05-18 23:00:00,2022-05-18,23:00:00,Symb,18,May,HD,27.099044666666668,27,27,2
1,2022-05-19 00:00:00,2022-05-19,00:00:00,Apo,19,May,HD,27.054494333333334,27,27,3
1,2022-05-19 00:00:00,2022-05-19,00:00:00,Symb,19,May,HD,27.158661333333335,27,27,3
1,2022-05-19 01:00:00,2022-05-19,01:00:00,Apo,19,May,HD,27.037969333333333,27,27,3
1,2022-05-19 01:00:00,2022-05-19,01:00:00,Symb,19,May,HD,27.142136333333333,27,27,3
1,2022-05-19 02:00:00,2022-05-19,02:00:00,Apo,19,May,HD,27.002269333333334,27,27,3
1,2022-05-19 02:00:00,2022-05-19,02:00:00,Symb,19,May,HD,27.106436333333335,27,27,3
1,2022-05-19 03:00:00,2022-05-19,03:00:00,Apo,19,May,HD,26.985819333333332,27,27,3
1,2022-05-19 03:00:00,2022-05-19,03:00:00,Symb,19,May,HD,27.089986333333332,27,27,3
1,2022-05-19 04:00:00,2022-05-19,04:00:00,Apo,19,May,HD,26.994044333333335,27,27,3
1,2022-05-19 04:00:00,2022-05-19,04:00:00,Symb,19,May,HD,27.098211333333335,27,27,3
1,2022-05-19 05:00:00,2022-05-19,05:00:00,Apo,19,May,HD,27.077686,27,27,3
1,2022-05-19 05:00:00,2022-05-19,05:00:00,Symb,19,May,HD,27.181853,27,27,3
1,2022-05-19 06:00:00,2022-05-19,06:00:00,Apo,19,May,HD,27.076719333333333,27,27,3
1,2022-05-19 06:00:00,2022-05-19,06:00:00,Symb,19,May,HD,27.180886333333333,27,27,3
1,2022-05-19 07:00:00,2022-05-19,07:00:00,Apo,19,May,HD,27.019802666666667,27,27,3
1,2022-05-19 07:00:00,2022-05-19,07:00:00,Symb,19,May,HD,27.123969666666667,27,27,3
1,2022-05-19 08:00:00,2022-05-19,08:00:00,Apo,19,May,HD,27.070977666666668,27,27,3
1,2022-05-19 08:00:00,2022-05-19,08:00:00,Symb,19,May,HD,27.175144666666668,27,27,3
1,2022-05-19 09:00:00,2022-05-19,09:00:00,Apo,19,May,HD,27.008136,27,27,3
1,2022-05-19 09:00:00,2022-05-19,09:00:00,Symb,19,May,HD,27.112303,27,27,3
1,2022-05-19 10:00:00,2022-05-19,10:00:00,Apo,19,May,HD,27.069419333333332,27,27,3
1,2022-05-19 10:00:00,2022-05-19,10:00:00,Symb,19,May,HD,27.173586333333333,27,27,3
1,2022-05-19 11:00:00,2022-05-19,11:00:00,Apo,19,May,HD,26.654436,27,27,3
1,2022-05-19 11:00:00,2022-05-19,11:00:00,Symb,19,May,HD,26.758603,27,27,3
1,2022-05-19 12:00:00,2022-05-19,12:00:00,Apo,19,May,HD,26.379711,27,27,3
1,2022-05-19 12:00:00,2022-05-19,12:00:00,Symb,19,May,HD,26.483878,27,27,3
1,2022-05-19 13:00:00,2022-05-19,13:00:00,Apo,19,May,HD,26.192911,27,27,3
1,2022-05-19 13:00:00,2022-05-19,13:00:00,Symb,19,May,HD,26.297078,27,27,3
1,2022-05-19 14:00:00,2022-05-19,14:00:00,Apo,19,May,HD,25.981819333333334,27,27,3
1,2022-05-19 14:00:00,2022-05-19,14:00:00,Symb,19,May,HD,26.085986333333334,27,27,3
1,2022-05-19 15:00:00,2022-05-19,15:00:00,Apo,19,May,HD,26.176386,27,27,3
1,2022-05-19 15:00:00,2022-05-19,15:00:00,Symb,19,May,HD,26.280553,27,27,3
1,2022-05-19 16:00:00,2022-05-19,16:00:00,Apo,19,May,HD,26.027052666666666,27,27,3
1,2022-05-19 16:00:00,2022-05-19,16:00:00,Symb,19,May,HD,26.131219666666667,27,27,3
1,2022-05-19 17:00:00,2022-05-19,17:00:00,Apo,19,May,HD,26.128752666666667,27,27,3
1,2022-05-19 17:00:00,2022-05-19,17:00:00,Symb,19,May,HD,26.232919666666668,27,27,3
1,2022-05-19 18:00:00,2022-05-19,18:00:00,Apo,19,May,HD,26.04832766666667,27,27,3
1,2022-05-19 18:00:00,2022-05-19,18:00:00,Symb,19,May,HD,26.152494666666666,27,27,3
1,2022-05-19 19:00:00,2022-05-19,19:00:00,Apo,19,May,HD,26.032736,27,27,3
1,2022-05-19 19:00:00,2022-05-19,19:00:00,Symb,19,May,HD,26.136903,27,27,3
1,2022-05-19 20:00:00,2022-05-19,20:00:00,Apo,19,May,HD,26.016311,27,27,3
1,2022-05-19 20:00:00,2022-05-19,20:00:00,Symb,19,May,HD,26.120478,27,27,3
1,2022-05-19 21:00:00,2022-05-19,21:00:00,Apo,19,May,HD,26.000769333333334,27,27,3
1,2022-05-19 21:00:00,2022-05-19,21:00:00,Symb,19,May,HD,26.104936333333335,27,27,3
1,2022-05-19 22:00:00,2022-05-19,22:00:00,Apo,19,May,HD,26.041752666666667,27,27,3
1,2022-05-19 22:00:00,2022-05-19,22:00:00,Symb,19,May,HD,26.145919666666668,27,27,3
1,2022-05-19 23:00:00,2022-05-19,23:00:00,Apo,19,May,HD,26.065577666666666,27,27,3
1,2022-05-19 23:00:00,2022-05-19,23:00:00,Symb,19,May,HD,26.169744666666666,27,27,3
1,2022-05-20 00:00:00,2022-05-20,00:00:00,Apo,20,May,HD,26.056486,27,27,4
1,2022-05-20 00:00:00,2022-05-20,00:00:00,Symb,20,May,HD,26.160653,27,27,4
1,2022-05-20 01:00:00,2022-05-20,01:00:00,Apo,20,May,HD,26.035219333333334,27,27,4
1,2022-05-20 01:00:00,2022-05-20,01:00:00,Symb,20,May,HD,26.139386333333334,27,27,4
1,2022-05-20 02:00:00,2022-05-20,02:00:00,Apo,20,May,HD,26.026969333333334,27,27,4
1,2022-05-20 02:00:00,2022-05-20,02:00:00,Symb,20,May,HD,26.131136333333334,27,27,4
1,2022-05-20 03:00:00,2022-05-20,03:00:00,Apo,20,May,HD,25.999961000000003,27,27,4
1,2022-05-20 03:00:00,2022-05-20,03:00:00,Symb,20,May,HD,26.104128,27,27,4
